dataset_id	endpoint	null_design	iteration	random_or	random_abs_log_or	observed_or
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	973	1.1690482547427377	0.1561899602887506	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	974	1.6849859046217996	0.521757198559722	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	975	1.235294069331422	0.2113090545545478	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	976	0.985072093015053	0.0150404496101433	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	977	1.6717853757224788	0.5138921426208267	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	978	1.0770656352996495	0.0742403390282296	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	979	1.222455353973759	0.2008614214331451	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	980	1.1038026651453037	0.0987611865386526	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	981	0.9633185550354902	0.0373711274550488	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	982	1.1820499123156258	0.1672501450937472	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	983	1.1207879969843606	0.1140320066545859	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	984	0.8155266258466556	0.2039212077340644	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	985	1.6727952391605725	0.5144960230979716	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	986	1.516327792123929	0.4162914855652648	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	987	1.0894715061828486	0.0856927219470451	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	988	1.4342022998586608	0.3606088060479974	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	989	1.440543941673286	0.3650207795362616	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	990	1.3268651781059368	0.2828191511726681	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	991	1.2716837813475548	0.2403418344424027	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	992	1.0065043921856518	0.0064833299090041	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	993	1.3933961987351775	0.3317440755601944	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	994	1.554517983290115	0.4411655189863374	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	995	1.112268475347517	0.1064016013527654	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	996	1.64604873919423	0.4983777125055729	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	997	1.0669797076713632	0.0648319540238335	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	998	1.074621775375452	0.0719687628104716	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	999	1.0989776569477072	0.0943803448669648	1.7124211297115577
GSE193677	IBD versus control, one biopsy per participant	expression_and_variance_matched_module_structure	1000	0.9320885882746132	0.0703274170168863	1.7124211297115577
